n,msb,noise
259,53,4505383040292864
260,53,4520017172482304
261,53,4523993456340992
262,53,4540574383391744
263,53,4544083856129536
264,53,4575092093097472
265,53,4598227334456832
266,53,4609107902735872
267,53,4613496899592448
268,53,4645815995785984
269,53,4655642517485568
270,53,4676726296549632
271,53,4701752783294976
272,53,4715941081871616
273,53,4724091525626624
274,53,4743281845179136
275,53,4751019295593984
276,53,4769174886759680
277,53,4793503848792320
278,53,4795220784989952
279,53,4805773059872000
280,53,4827165686196992
281,53,4850489208661760
282,53,4880477705701120
283,53,4918986986398976
284,53,4932647788575232
285,53,4950139140871936
286,53,4972587460263424
287,53,4994845357646592
288,53,5016205323993088
289,53,5031641542691584
290,53,5040545567925248
291,53,5060287921767424
292,53,5073259309134336
293,53,5100441107745024
294,53,5112835319923200
295,53,5129003948023296
296,53,5132553718016256
297,53,5137750811856384
298,53,5155623381014528
299,53,5182716798996736
300,53,5199202461339136
301,53,5226083866057472
302,53,5239165934407424
303,53,5247640025410816
304,53,5263822630351360
305,53,5283039964845568
306,53,5294892882901760
307,53,5312883614155008
308,53,5332176750237952
309,53,5348729553633280
310,53,5363056564096512
311,53,5379038730938112
312,53,5377577706266112
313,53,5381282567484672
314,53,5409587990178560
315,53,5426392006335232
316,53,5451950511236608
317,53,5462574505969408
318,53,5474042709373696
319,53,5508115312519936
320,53,5521831060615936
321,53,5524804149765120
322,53,5540505064356608
323,53,5556926778592512
324,53,5569157185283840
325,53,5581840834055424
326,53,5591564723153408
327,53,5615641368018688
328,53,5635448281288960
329,53,5668478916649984
330,53,5702276966184192
331,53,5718690929522944
332,53,5750932434898688
333,53,5764327241222656
334,53,5764517265996800
335,53,5772862670619648
336,53,5780402387650304
337,53,5801596246504192
338,53,5828994878775040
339,53,5838724714118144
340,53,5879223482553600
341,53,5889295373685504
342,53,5905707671162368
343,53,5934467756207360
344,53,5948545779462912
345,53,5972049242826240
346,53,5993666943517184
347,53,6018042559108096
348,53,6023122715997696
349,53,6049577984348928
350,53,6056869256548096
351,53,6092348139095296
352,53,6111729009490944
353,53,6124437999483648
354,53,6134865017606144
355,53,6145237498156032
356,53,6169969450269696
357,53,6177271449967616
358,53,6197683155907584
359,53,6197021818174720
360,53,6225460315800576
361,53,6241382357182464
362,53,6256580319882496
363,53,6275862744255744
364,53,6297245152387072
365,53,6317932530227200
366,53,6345793993266176
367,53,6360153322234368
368,53,6383706192440320
369,53,6394169104338432
370,53,6401230713830144
371,53,6414436716422144
372,53,6420700664198400
373,53,6426039180448256
374,53,6429191670369024
