n,msb,noise
105,175,42611841539565461277896247499839997035949015473979907
106,175,43017489110736019674690561495026900289748305846511152
107,175,43421936922518930285935210040336944325045893331251897
108,175,43827630127086290250683324090791084284500252840025273
109,175,44232877488801439491944595909890116655250978955224439
110,175,44638445997030701324315217347353264792570043728274634
111,175,45042863357906180313073226735382576632040398938401995
112,175,45447498562176238210611353744906460215446404771524984
113,175,45852138701906279680177071635728480354684192333261130
114,175,46257537986319706239876589577854179293593933927189832
115,175,46663983404266292301405113018024993838542191771441677
116,175,47068980109058595064609936651002420697448124334747602
117,175,47475170882614076636477596536387683598625485891873384
118,175,47879714538105360859350271755769402400030370359207342
119,176,48286162221030801499680782460499163613425592496486004
120,176,48693030715035197229749071962523673998731096938792727
121,176,49099857848126455882558572934292730965461751697781727
122,176,49506297019873848938195829744868286244898226169882684
123,176,49912540948722877805520436563582927374528848287351123
124,176,50318092192293415121416373892134508470978597508074276
125,176,50725072274408036426467392759217662413333593566099489
126,176,51129051711104008020704935228862993341208466905647845
127,176,51534398316956102157389179603582534880453556121825378
128,176,51940226784468847599519777018138130928614675511763342
129,176,52344394139813184040497333344187133140874877895565436
130,176,52750138029406800732051997888280171256156136133113754
131,176,53156326368387344091931987542072463085609951246058650
132,176,53562096814915770379335977797229572367944387985210662
133,176,53970529076457527107419698656210588894372561530852181
134,176,54376196520875921711212097432697032384576882081471188
135,176,54782747587878537955434638618721276713776206003392069
136,176,55188120113875445241704498722757671926205026371743507
137,176,55593324251964420180666572457391957313962673109206949
138,176,55999693073686367129776482078487937106454310240711788
139,176,56405370685780439697140969456009814669514248909824770
140,176,56811107273552368614313216082029443712265859898627063
141,176,57215957750283402280425449880369295245576499949727344
142,176,57622706944348909221745079539112730393176112186405712
143,176,58028727486195025369585711644002297618715052146792107
144,176,58435248264708241233860414946539961178520148343421001
145,176,58842592561771091189547869164965059988640392448614999
146,176,59248799923231937652948835006040799290078540449625714
147,176,59654978543004470660031724119080225337024642348757277
148,176,60060566532962758659467375279027564601729041482324830
149,176,60466048941509846211056012946409455966103774506580928
150,176,60871593165156826109204272567315205838880313608982583
151,176,61279417906055150741972928113503890411075083088532574
152,176,61684537496786210292596987659522123821427135316187983
153,176,62091331806610965049771183873406529011223185985510664
154,176,62496128374626441274614187814317573335224384515390351
155,176,62901322893279161427007616715601271121206210763645049
156,176,63306361445318722775813048864184879431010597539923485
157,176,63709972656990069448128587195756437573204253043229926
158,176,64115308958238062139394192281742463634171673174342038
159,176,64521990443481221785425921170994747193944455203560076
160,176,64929553074324720292647750409199586288720750620347696
161,176,65334549016472119364207202707340851205899131389437268
162,176,65739152284691910843022173283186185017222953705842849
163,176,66146678852133189281389030538014391682746995645144650
164,176,66554518226555177438706459610223262717896472517805493
165,176,66961730379342293137086870587264710764698873916186915
166,176,67368512263780424034665244973227808765898662824527930
167,176,67774561812493035894904028306897581234888470840639860
168,176,68180178455161009443284938346918097942881827627802550
169,176,68586112646307296864247948754364993620311081319881801
170,176,68990971692480866417278526709702001213098034009395184
171,176,69396040244762912568842625429042087908402297456264182
172,176,69799710362504277769797906795072053760119576065311539
173,176,70205342724608249537044827511163322075562774180421269
174,176,70612129951606209305815530255906694096766058646690744
175,176,71017935571848311826043308266193346592114625449068325
176,176,71424600932371884668655529426528174746555447491820044
177,176,71832222208900816196496311814536360494538634782747964
178,176,72239592574485494678055379600447534121232984071196523
179,176,72645047697429827212133350971488118140481039081838969
180,176,73049648609289244365416638794664452403326039171747278
181,176,73455650885144509227735603020230774493718567964132123
182,176,73860021155917889127872862309916408297618845483848422
183,176,74265765238761416370322828932686676725932850613034767
184,176,74671331743107414925841530799940057393340130889181139
185,176,75079105177566812145718019734802439674598543830379451
186,176,75484119671047380736593238690957529472115344304416340
187,176,75888686365225793344223922050061762743678263982033233
188,176,76293760448503119058997102190495194077733121434122268
189,176,76699685263778047442352740831972847225978453900406995
190,176,77104406933085256448806417850450203092990872108476939
191,176,77509291178146396469302960335491907832557073445692435
192,176,77916135229938785765205465419392826618135438725270284
193,176,78323272332952663674202958291172340056452237670202784
194,176,78730347614459606258811666084700652071510425997757705
195,176,79134836487963706132913885529041276391876285478312037
196,176,79539554286291514821088156668938848854482763933682392
197,176,79946126698782737774642439719337102070501010405791272
198,176,80350392677771748871501892862990422928900792092838233
199,176,80753696990592607580794652956323100943879371463098397
200,176,81161248486735628494613656906491237542550794437419140
201,176,81567305593858743787922240214163188568300742396819024
202,176,81971207179529406535384167063115500703734602581773922
203,176,82376228702501656565110162379361647263574862834268480
204,176,82782569808752338121874805238682234134794706400146122
205,176,83188893319326677316769987347597671092591579637812255
206,176,83595298241866131808513981074642104244068070502199376
207,176,84000869694961772900655986225606454385919029532971472
208,176,84406907029924465161259374696795624894121005611963062
209,176,84812637065662132226251616626023869204685008495732643
210,176,85219692885500220072712326211585529323204624983398393
211,176,85625244528837112527075200903312050947761088111081880
212,176,86029369982669888405897968961475813493366351692597374
213,176,86437942463601667695738410211650733100596708869701536
214,176,86845095040426691427223044910436597330920461623176806
215,176,87251832132938454713048066624101493777026071160945033
216,176,87656196516542643376055878399679022289618497426877309
217,176,88060272294490394511209924303603214543517882914337215
218,176,88466331707785609885598686647992395468897580057069456
219,176,88873712480594744505835919748995517443931471462630222
220,176,89278257088670206572422077702985644008036673635715299
221,176,89683687874605504115107355439911690973348482149077293
222,176,90087018946380554010080811103334970540685392344179086
223,176,90493587361359852786826152575879488973967303177598390
224,176,90899213693306562532040036042599424975110237722048953
225,176,91305006467303000060679345780669671887842665792257981
226,176,91711193891395444188769719867338051863104345890574789
227,176,92115769039886448732425812838921665046861450995790446
228,176,92522610049800907878040851162271674563897124474989061
229,176,92928156454524200448946383827363534630010584930876705
230,176,93333880770143371675088299737572403520168164820696644
231,176,93740010273791732426026698176056029183617271313161955
232,176,94143649751266188597789946624995115809270325894333444
233,176,94551639279347477720517603795381042406904580235306575
234,176,94957825937122235984035782755381062197252577351425732
235,176,95363510868138689261783257827839852993161067837739362
236,176,95769264380606411582228146456369531961359243639913485
237,177,96174229095625441608670552459924733836227626672449105
238,177,96580298576453502542065784958429417691945010191927956
239,177,96986384849448151902908123544607141618686438533602584
240,177,97394258408671212804994856536535041015294449949304381
241,177,97798608268661468554547740400232543310925377639530138
242,177,98205436282227651646773656365053589852518278269667064
243,177,98610451945919278249810482433138700666616815649895681
244,177,99015724235710653713084082627269186816793482830839336
245,177,99422298785374031489442596732364261442843379351083134
246,177,99826771720740745043142059992314869752093682636754133
247,177,100231490811232465651165472896758623963197961890502374
248,177,100638231106954886975855267132885856722154056203559293
249,177,101043608360553781791862530884797548956646902138772591
250,177,101448927842084168317204295959503633145916985289586134
251,177,101855264281941785878575741722780803366884741390348850
252,177,102258967183944700531223532004843037115641049227769247
253,177,102664833569432122693352591701103626892359364782069365
254,177,103073541359552093948187184096053843295077892241640483
255,177,103478838706979395462686575223191166210535701063280908
256,177,103885140237809608235661654121603641523572381326569187
257,177,104291819695169133440355893740479695622097787920526647
258,177,104697762515605592652402911064096590630634446557122891
259,177,105105416017823090465596562739051952354895581718600926
260,177,105509450234048804932688226615999094581557338628669222
261,177,105916562058326713380623815177027995300966883622180665
262,177,106321703891615394131783805517136775214081337252035335
263,177,106728596273937648491803073929493497154466876514893145
264,177,107134881044189262393354892838940716444750492865179136
265,177,107541083989005100572360935671845485719630469615556515
266,177,107946768591449310016898022736546908318657663562686475
267,177,108351827652730071110849970048151781939689461937615717
268,177,108758782212155889390421872813192653361389849037138537
269,177,109162874533992997561005303321538403804502731675758893
270,177,109568603949985316115493826210267026885166235793096414
271,177,109975843777125281949070520843107156460546305053652859
272,177,110382337220614386275001220389503321435118057981806375
273,177,110787303567810528490008635163509233452181064154709139
274,177,111193859878068545569266482050374313990047654565820101
275,177,111599207949962839608280295812831039019468078368538158
276,177,112004324875285940815446610660808687357755032033004842
277,177,112410373801009827889824088269665040109438806691034510
278,177,112816746366710047288537251709793502895006698728323574
279,177,113224267264588759349601483622244683815088315075805002
280,177,113630032048534923402482688932301836614133068354937693
281,177,114035464649219797011415606728003160496375817726116464
282,177,114441507383976705243279995298670115718563473331880579
283,177,114848009321000480592797316516140230790485375073878122
284,177,115253987783716452147101407002557559777355919635376705
285,177,115661657430592330626214988559397568019989701670846319
286,177,116064009483025163907779662010912034922102405563039432
287,177,116469089619944440034809620988520502653983136815132373
288,177,116877066399428745323880205465914695058313414607751188
289,177,117283279499506049976300430012550734020042533897481818
290,177,117689564120662307419478333462852583380222416407867388
291,177,118095032198161078751139105811242940945983173951347582
292,177,118501353341123970934062117718575145484057998678832381
293,177,118908386127161039815209897825310015573934340628729323
294,177,119313402993424582913640974163335494842933528238415977
295,177,119717462878162079289075302643897037122402815111455572
296,177,120123050863676450813152906012845874954186834516685970
297,177,120528909753124777071631853734444482708853186578829563
298,177,120934517931282463479761763012975802526480782371132698
299,177,121341570402104832382176805348645693352094743881178818
300,177,121747549369969457537369104342625072036579339716437056
