n,msb,noise
291,59,429652119176968192
292,59,435186438743273728
293,59,428709629843613184
294,59,426759366231420160
295,59,428452597251675648
296,59,436930077929202432
297,59,438240741678669824
298,59,434126549628563200
299,59,437117066616370432
300,59,438733554593942016
301,59,432694339085484032
302,59,438295854669038848
303,59,427102078362942208
304,59,427375812307467776
305,59,435770371960128256
306,59,444536274324500992
307,59,442849041773402368
308,59,445473149876210432
309,59,444734922499866624
310,59,447913277639030528
311,59,445980866859087616
312,59,461062238537099520
313,59,459507370372194048
314,59,457690234663685888
315,59,461659921086630400
316,59,456468967945647104
317,59,454232950864368896
318,59,461833440763609088
319,59,461536149606508032
320,59,460120285987237632
321,59,467904970314491904
322,59,466417732387903232
323,59,472433714356164608
324,59,468410349631407104
325,59,475652988995138816
326,59,475470970496283136
327,59,472470783001140480
328,59,466173684383978240
329,59,463737706401579264
330,59,456002033990806016
331,59,455433175231089664
332,59,453880157100133888
333,59,454476856705400576
334,59,454390765480967424
335,59,462734693237632512
336,59,458754841094633984
337,59,464831339681801472
338,59,471950575649628672
339,59,476934541061973760
340,59,479486041461676800
341,59,487055813164537856
342,59,487711481165099264
343,59,485563288310798336
344,59,487340486426795520
345,59,481912732174289664
346,59,468256057523624960
347,59,467669564030792960
348,59,474355849210169344
349,59,473077268775373312
350,59,478161891488319232
351,59,480440117391909632
352,59,486863412139789568
353,59,487986976047133696
354,59,491906486829182720
355,59,495057629435777792
356,59,494718647559902720
357,59,497601366583690752
358,59,497413468686804736
359,59,499865695527622144
360,59,507775049200467968
361,59,511261473003194880
362,59,504049244082577664
363,59,499038253475139072
364,59,502795034218487552
365,59,504673049460832512
366,59,505052619292869376
367,59,501339643627906048
368,59,503497549424726784
369,59,496316240757924608
370,59,498984071131888128
371,59,512258126462300672
372,59,519913061679160064
373,59,516079492739706368
374,59,520240849244247296
375,59,520389276687682304
376,59,521524347339388416
377,59,511171378494601216
378,59,511158250119109632
379,59,508439125055044608
380,59,510413114640488704
381,59,504913742317352448
382,59,498060728208441344
383,59,487518837948910080
384,59,483142105883752704
385,59,482856020756283648
386,59,485789813694680320
387,59,495190991886439424
388,59,504800029389155840
389,59,505278213889407488
390,59,495899691494925568
391,59,489366805122474752
392,59,488934691125724160
393,59,496811028619920128
394,59,503083921627064064
395,59,501857468308931072
396,59,499842310733450752
397,59,497617090089831424
398,59,502426627703298048
399,59,500711215492473856
400,59,502202764041755392
401,59,501182482990198528
402,59,493653679873802240
403,59,496042410833606656
404,59,482397488207172608
405,59,490517308812178944
406,59,481826054231111936
407,59,479695869451594752
408,59,476738201051212800
409,59,473100095383708928
410,59,476995153753214464
411,59,471017590665518336
412,59,469384169398810880
413,59,459631484337511168
414,59,464597857764357888
415,59,463480799677344256
416,59,456791676702879232
417,59,451789695716835840
418,59,450094094216544256
419,59,440033002090744832
420,59,437720500494501888
421,59,437315222552221440
422,59,435265095080664064
423,59,434585982908707328
424,59,434672762668648192
425,59,435867767804399104
426,59,433659154273682176
427,59,434207726690531584
428,59,440167292504739072
429,59,443570265025259776
430,59,445285320142250496
431,59,439971350378741760
432,59,437970173028908800
433,59,444548778009205760
434,59,451759928665719808
435,59,445796623581456128
436,59,444995690437950976
437,59,442886632106728960
438,59,449248562357883648
439,59,450402583468860672
440,59,446911708480048640
