n,msb,noise
394,30,1061285888
395,31,1080267008
396,31,1122738688
397,31,1100877056
398,31,1122596864
399,30,1071232512
400,31,1079284224
401,30,1072242944
402,31,1094508032
403,30,1072656128
404,30,1055801856
405,30,1045370112
406,30,1067016960
407,31,1084175616
408,30,1067144192
409,30,1039664384
410,30,1049724160
411,31,1129530112
412,31,1132883968
413,31,1165372160
414,31,1151958528
415,31,1171777280
416,31,1184298752
417,31,1155218176
418,31,1134425856
419,31,1180405504
420,31,1164217344
421,31,1182778368
422,31,1242955520
423,31,1197920512
424,31,1189968896
425,31,1172181504
426,31,1157370880
427,31,1144313088
428,31,1156186368
429,31,1197838848
430,31,1154480384
431,31,1172800768
432,31,1173272576
433,31,1171496192
434,31,1161443840
435,31,1128546048
436,31,1121428224
437,31,1086228992
438,31,1087433472
439,31,1077184768
440,31,1085007360
441,31,1106971904
442,31,1101950208
443,31,1116460800
444,31,1154770944
445,31,1142188800
446,31,1102259456
447,31,1122875136
448,31,1093412608
449,31,1090994432
450,31,1098371840
451,31,1114269696
452,31,1110545664
453,31,1095128832
454,30,1068542464
455,31,1110211840
456,31,1092844288
457,30,1060552960
458,30,1062992128
459,30,1071535616
460,31,1100523264
461,31,1097195264
462,31,1105296896
463,30,1068266240
464,31,1091905024
465,31,1088349696
466,31,1094448128
467,31,1095425536
468,31,1132231424
469,31,1137820928
470,31,1139676416
471,31,1122576384
472,31,1134751488
473,31,1130059008
474,31,1143905792
475,31,1141631232
476,31,1150542336
477,31,1126811904
478,31,1117038592
479,31,1146143232
480,31,1144999168
481,31,1160476416
482,31,1170470400
483,31,1190171648
484,31,1171926528
485,31,1190465024
486,31,1226625536
487,31,1194233856
488,31,1183509760
489,31,1211230720
490,31,1223533568
491,31,1186075392
492,31,1173235968
493,31,1193081600
494,31,1215003136
495,31,1234494720
496,31,1219029248
497,31,1216144384
498,31,1212862720
499,31,1229960704
500,31,1255653120
501,31,1267331840
502,31,1285080064
503,31,1241365760
504,31,1232776448
505,31,1243921664
506,31,1247631104
507,31,1264014080
508,31,1259159296
509,31,1267118848
510,31,1289525760
511,31,1234418688
512,31,1239421952
513,31,1239625472
514,31,1256345088
515,31,1284451840
516,31,1284742400
517,31,1262411520
518,31,1260701696
519,31,1246661632
520,31,1238799616
521,31,1256365824
522,31,1285505536
523,31,1318503168
524,31,1314444032
525,31,1297115904
526,31,1304525312
527,31,1280298496
528,31,1281916928
529,31,1268921088
530,31,1262664448
531,31,1289272832
532,31,1283729920
533,31,1273316352
534,31,1281477376
535,31,1318188800
536,31,1327859968
537,31,1270314240
538,31,1272060416
539,31,1271938048
540,31,1282737152
541,31,1329302016
542,31,1303119616
543,31,1312048128
544,31,1308873984
545,31,1298830336
546,31,1290644736
547,31,1285869056
548,31,1283264512
549,31,1274450688
550,31,1305532672
551,31,1312272384
552,31,1323855616
553,31,1310189824
554,31,1314891008
555,31,1308039680
556,31,1301228800
557,31,1314181120
558,31,1308051200
559,31,1307805952
560,31,1296155648
561,31,1297847808
562,31,1287954944
563,31,1286342400
564,31,1302245888
565,31,1302850560
566,31,1323790848
567,31,1368662016
568,31,1394224896
569,31,1376712960
570,31,1366987776
571,31,1357793024
572,31,1348896256
573,31,1321361920
574,31,1338363904
575,31,1347723776
576,31,1342121984
577,31,1352044544
578,31,1356208128
579,31,1317213952
580,31,1356810752
581,31,1327515392
582,31,1340938496
583,31,1356764160
584,31,1355978752
585,31,1366851840
586,31,1339201536
587,31,1367798528
588,31,1356534528
589,31,1339268096
590,31,1352316416
591,31,1346378496
592,31,1343590656
593,31,1352160256
594,31,1351768064
595,31,1342671872
596,31,1324201728
597,31,1273056256
598,31,1251820800
599,31,1231569152
600,31,1222216704
601,31,1204813056
602,31,1223790336
603,31,1234420992
604,31,1253923328
605,31,1270426368
606,31,1274369536
607,31,1303590912
608,31,1305455872
609,31,1312756736
610,31,1337075968
611,31,1311698432
612,31,1322000640
613,31,1311264768
614,31,1328023296
615,31,1350443264
616,31,1333375488
617,31,1341362176
618,31,1352069888
619,31,1338287872
620,31,1341667328
621,31,1366202624
622,31,1380990720
623,31,1427076352
624,31,1445478656
625,31,1484659200
626,31,1458514688
627,31,1473897472
628,31,1483146240
629,31,1486880256
630,31,1499990784
631,31,1477313792
632,31,1547503360
633,31,1561831168
634,31,1557858560
635,31,1559217920
636,31,1548029184
637,31,1522592000
638,31,1562963456
639,31,1563497984
640,31,1543806464
641,31,1537015040
642,31,1512095744
643,31,1529015552
644,31,1502358528
645,31,1499976448
646,31,1522970368
647,31,1493771776
648,31,1464550656
649,31,1456682496
650,31,1439558144
651,31,1438516736
652,31,1441916416
653,31,1467363840
654,31,1496427008
655,31,1531290624
656,31,1504173568
657,31,1512035840
658,31,1534771200
659,31,1540385024
660,31,1554622976
661,31,1567286272
662,31,1571796992
663,31,1607557376
664,31,1599911936
665,31,1598312704
666,31,1605572096
667,31,1632113664
668,31,1604300544
669,31,1615480320
670,31,1626695168
671,31,1642450176
672,31,1656544512
673,31,1640280576
674,31,1623311616
675,31,1640139776
676,31,1658214912
677,31,1649886720
678,31,1637988096
679,31,1657792512
680,31,1637902848
681,31,1631727104
682,31,1663915776
683,31,1616824832
684,31,1620147968
685,31,1625553664
686,31,1594181632
687,31,1602987520
688,31,1626890496
689,31,1602839808
690,31,1602672896
691,31,1562500096
692,31,1552964864
693,31,1553336320
694,31,1525665024
695,31,1532015872
696,31,1516426240
697,31,1504715008
698,31,1535303936
699,31,1533256192
700,31,1535000832
701,31,1509261568
702,31,1530727168
703,31,1556655616
704,31,1556642816
705,31,1548466944
706,31,1532239104
707,31,1554501632
708,31,1572280320
709,31,1567474944
710,31,1560174592
711,31,1577469952
712,31,1597242368
713,31,1594258944
714,31,1618142720
715,31,1580131328
716,31,1579908352
717,31,1571869952
718,31,1577261312
719,31,1588612608
720,31,1611636992
721,31,1652347392
722,31,1617532672
723,31,1613893888
724,31,1635978496
725,31,1663952128
726,31,1668350208
727,31,1658424064
728,31,1658305792
729,31,1660041216
730,31,1665221120
731,31,1669973248
732,31,1682393600
733,31,1711394816
734,31,1678296320
735,31,1674759680
736,31,1702182912
737,31,1696739072
738,31,1690208768
739,31,1719129088
740,31,1706288384
741,31,1733932032
742,31,1774337536
743,31,1762749440
744,31,1794896128
745,31,1788931328
746,31,1799966976
747,31,1793264384
748,31,1796046080
749,31,1792389888
750,31,1770221056
751,31,1753889024
752,31,1770632704
753,31,1843810816
754,31,1854212352
755,31,1859966208
756,31,1857778944
757,31,1845943808
758,31,1809716480
759,31,1815598848
760,31,1813111040
761,31,1826755072
762,31,1797422336
763,31,1783856384
764,31,1756507904
765,31,1779993856
766,31,1784136192
767,31,1783194624
768,31,1768070656
769,31,1752742400
770,31,1752918784
771,31,1770551808
772,31,1744799488
773,31,1777685248
774,31,1784714496
775,31,1774252288
776,31,1782756096
777,31,1789650944
778,31,1780722688
779,31,1774479104
780,31,1789128448
781,31,1775059968
782,31,1786809600
783,31,1805924608
784,31,1789037056
785,31,1783432448
786,31,1771514880
787,31,1758445824
788,31,1729009920
789,31,1703131392
790,31,1712984320
791,31,1721651200
792,31,1708655104
793,31,1713410304
794,31,1706811648
795,31,1690952448
796,31,1661155840
797,31,1685871872
798,31,1664983808
799,31,1641279744
800,31,1599062016
801,31,1590136576
802,31,1575953152
803,31,1561396992
804,31,1559192832
805,31,1568740352
806,31,1548462336
807,31,1550468096
808,31,1532879616
809,31,1514384128
810,31,1496559104
811,31,1498628864
812,31,1497489408
813,31,1496716800
814,31,1524997632
815,31,1512925184
816,31,1508988672
817,31,1473400320
818,31,1463173888
819,31,1456245760
820,31,1425489408
821,31,1433546496
822,31,1434833408
823,31,1428187648
824,31,1440369408
825,31,1441779200
826,31,1455882752
827,31,1465306112
828,31,1486686464
829,31,1512646400
830,31,1501114624
831,31,1514237184
832,31,1520991744
833,31,1488527872
834,31,1485361408
835,31,1485549824
836,31,1495487744
837,31,1500708352
838,31,1533544960
839,31,1550715904
840,31,1537851136
841,31,1536489216
842,31,1564769792
843,31,1570949120
844,31,1586668288
845,31,1627951360
846,31,1622916352
847,31,1624945920
848,31,1620022272
849,31,1653570560
850,31,1653060096
851,31,1676286976
852,31,1670050048
853,31,1651004160
854,31,1664669952
855,31,1673645312
856,31,1628025344
857,31,1675895808
858,31,1698244096
859,31,1670350592
860,31,1700532736
861,31,1717436160
862,31,1741911552
863,31,1767501568
864,31,1790288128
865,31,1828809472
866,31,1757736448
867,31,1782778624
868,31,1773116160
869,31,1783391744
870,31,1782675456
871,31,1781044480
872,31,1766172160
873,31,1777255680
874,31,1766695168
875,31,1756608000
876,31,1792545792
877,31,1807736576
878,31,1806387456
879,31,1813662720
880,31,1827566848
881,31,1852032512
882,31,1834734336
883,31,1842346240
884,31,1834633216
885,31,1877064704
886,31,1876715264
887,31,1859370496
888,31,1842076416
889,31,1825638656
890,31,1825405440
891,31,1856260864
892,31,1906721280
893,31,1906162688
894,31,1902689024
895,31,1906454272
896,31,1906785280
897,31,1912128000
898,31,1964975616
899,31,1933473280
900,31,1925673728
901,31,1906370304
902,31,1898856448
903,31,1877047040
904,31,1886439424
905,31,1880081920
906,31,1873741312
907,31,1876041728
908,31,1847451904
909,31,1842074880
910,31,1840428032
911,31,1824175104
912,31,1828164608
913,31,1823194624
914,31,1808264960
915,31,1774843648
916,31,1748396544
917,31,1736169472
918,31,1757811712
919,31,1791796992
920,31,1769103104
921,31,1769989888
922,31,1785139968
923,31,1772916992
924,31,1784132352
925,31,1751031552
926,31,1757345024
927,31,1743303168
928,31,1699229184
929,31,1666969600
930,31,1642235648
931,31,1639778560
932,31,1636358656
933,31,1644301312
934,31,1624376064
935,31,1639844608
936,31,1597290240
937,31,1602220032
938,31,1584364288
939,31,1567446016
940,31,1631048192
941,31,1654680576
942,31,1643477248
943,31,1621321472
944,31,1621624832
945,31,1623030016
946,31,1598612224
947,31,1573727232
948,31,1566450176
949,31,1569260800
950,31,1611975680
951,31,1620928768
952,31,1627396608
953,31,1588553216
954,31,1571516160
955,31,1587060224
956,31,1616567552
957,31,1583564800
958,31,1580833024
959,31,1571844352
960,31,1584657152
961,31,1559464704
962,31,1550208512
963,31,1560209920
964,31,1607544832
965,31,1614378240
966,31,1601736704
967,31,1574551296
968,31,1558087680
969,31,1508910848
970,31,1512030464
971,31,1487987968
972,31,1474776320
973,31,1464430592
974,31,1500414464
975,31,1524559616
976,31,1534505216
977,31,1539831552
978,31,1543397376
979,31,1517766656
980,31,1542871808
981,31,1584995840
982,31,1612029184
983,31,1614191360
984,31,1602864384
985,31,1567257344
986,31,1560875264
987,31,1546724352
988,31,1538305792
989,31,1575760384
990,31,1559245056
991,31,1523651072
992,31,1540514304
993,31,1524837632
994,31,1519310848
995,31,1540755200
996,31,1561562880
997,31,1538566912
998,31,1525815552
999,31,1510912000
1000,31,1522683136
