n,msb,noise
0,186,53160642661809151909990489181093457786858453118029639424
7,228,277042316337114314573496464943261167690971907024800828784040741235200
15,229,699057686014196977541453155017056596505740119548540158246584249881600
31,230,976302967888798345924845717977403380742977444019652098565540325837312
