n,msb,noise
326,51,1248080593418577
327,51,1275955647810222
328,51,1282314076910798
329,51,1282501919256809
330,51,1282133231229370
331,51,1300278955289257
332,51,1317795887879494
333,51,1321683011804257
334,51,1313926691928766
335,51,1305173097293774
336,51,1271746609614920
337,51,1294406969328221
338,51,1309058184131966
339,51,1322704519131656
340,51,1310376254314342
341,51,1284239766048530
342,51,1276417913039722
343,51,1272645965739332
344,51,1269358231747594
345,51,1292314673470903
346,51,1300120633560600
347,51,1312615430909616
348,51,1270472904311472
349,51,1257839735220895
350,51,1258386747000465
351,51,1269702790558984
352,51,1269450435556283
353,51,1255462991809494
354,51,1260911381074992
355,51,1266159131960766
356,51,1258928901964039
357,51,1258660880472562
358,51,1254195000546002
359,51,1269097149575825
360,51,1260340041305652
361,51,1240533220572596
362,51,1243610943541629
363,51,1249101833027331
364,51,1244571638562432
365,51,1267171333492924
366,51,1302678040460569
367,51,1322677698311017
368,51,1360385470666622
369,51,1353003223993860
370,51,1352164338597200
371,51,1341275729843087
372,51,1369718888442382
373,51,1376122114310716
374,51,1384959462282543
375,51,1385490479626189
376,51,1413931925940285
377,51,1401047687945095
378,51,1400901735931966
379,51,1391748806923132
380,51,1398085990501196
381,51,1403770557354167
382,51,1416534560513787
383,51,1417032540000363
384,51,1430670917235365
385,51,1443376228931246
386,51,1462278354895870
387,51,1435504649199392
388,51,1443974594586498
389,51,1440266585183308
390,51,1439910404302486
391,51,1452798937985878
392,51,1446177286668335
393,51,1474829553518160
394,51,1475785362952224
395,51,1455030037473587
396,51,1468245008201425
397,51,1488616549860043
398,51,1505080229786525
399,51,1510480111186103
400,51,1498893482656352
401,51,1493085436755237
402,51,1498690647410851
403,51,1497746512672430
404,51,1491538086754638
405,51,1463923347555251
406,51,1458073439436627
407,51,1459298700707193
408,51,1467756635652605
409,51,1454983029421912
410,51,1457021015619311
411,51,1477627785365346
412,51,1492411404045895
413,51,1494745825890954
414,51,1522868997204121
415,51,1511761231476805
416,51,1498983142777460
417,51,1475794642467128
418,51,1451606980914750
419,51,1478049478931941
420,51,1485568147030681
421,51,1492961658923910
422,51,1479433203687695
423,51,1471660996070516
424,51,1468770641156225
425,51,1449986607491567
426,51,1453449585455195
427,51,1449469370088615
428,51,1434617678781536
429,51,1425218373317289
430,51,1430355762647617
431,51,1452295558840335
432,51,1434379851955458
433,51,1424136580076478
434,51,1434297163660410
435,51,1409815498210757
436,51,1415566492383873
437,51,1401264496793125
438,51,1409487512264853
439,51,1427407113554881
440,51,1428013812305220
441,51,1432036033546413
442,51,1437721659084082
443,51,1424132036658416
444,51,1427349328205704
445,51,1408322988326555
446,51,1389188523145474
447,51,1379678586768711
448,51,1380108462170997
449,51,1385445178747827
450,51,1395437885242965
451,51,1378189854371652
452,51,1384409014201452
453,51,1364130580368901
454,51,1380760859740362
455,51,1341964342830967
456,51,1331191170883117
457,51,1324566408589721
458,51,1338867724168557
459,51,1344008692081233
460,51,1332910780890459
461,51,1348982005141082
462,51,1356935898689566
463,51,1338239009442734
464,51,1352652650589832
465,51,1348575033806167
466,51,1347271246036664
467,51,1358174559589615
468,51,1328745266603301
469,51,1326509147636762
470,51,1312318237523162
471,51,1346961970773186
472,51,1320805798469424
473,51,1328187064446518
474,51,1325212017115719
475,51,1311655479930374
476,51,1308466141355400
477,51,1331070475387974
478,51,1342120927173754
479,51,1338879256059077
480,51,1338009686435628
481,51,1337705283585952
482,51,1350096940311719
483,51,1362130519253736
484,51,1356015177699765
485,51,1343771589373468
486,51,1351275155125928
487,51,1340668186124207
488,51,1364413178534381
489,51,1354963539671079
490,51,1361711081536218
491,51,1352361835854051
492,51,1354716027787141
493,51,1346533149533545
494,51,1317988663916402
495,51,1296835234521098
496,51,1297899439007386
497,51,1288982833799072
498,51,1293491969849594
499,51,1302142978042209
500,51,1296386863856505
501,51,1336260017817699
502,51,1329581419434746
503,51,1314145761147926
504,51,1324663421700081
505,51,1329756676776184
506,51,1343134871007057
507,51,1335413722414597
508,51,1352765744972641
509,51,1347268204857716
510,51,1354692317483596
511,51,1377237798831411
512,51,1402851013146738
513,51,1400119292834742
514,51,1403018095992629
515,51,1403153256355653
516,51,1373141368996526
517,51,1350575807439596
518,51,1351365412878939
519,51,1335827526047299
520,51,1338650586521398
521,51,1357796149410374
522,51,1347130945737804
523,51,1379759319963975
524,51,1406471338959203
525,51,1427444229320702
526,51,1410495072073449
527,51,1397068461531845
528,51,1429695213979414
529,51,1419010126774266
530,51,1413961879036302
531,51,1401931088431487
532,51,1386982800042924
533,51,1400284737911003
534,51,1385864780832141
535,51,1380552626736467
536,51,1380184428860251
537,51,1380033182375040
538,51,1373180370065226
539,51,1381163906457569
540,51,1371574348655210
