n,msb,noise
400,26,64234496
401,26,64235008
402,26,64217856
403,26,64211200
404,26,64209152
405,26,64193024
406,26,64190208
407,26,64173312
408,26,64188160
409,26,64184832
410,26,64181504
411,26,64182528
412,26,64171776
413,26,64184320
414,26,64172800
415,26,64182528
416,26,64193792
417,26,64195328
418,26,64192256
419,26,64205568
420,26,64194304
421,26,64207104
422,26,64217344
423,26,64205568
424,26,64207360
425,26,64200192
426,26,64213248
427,26,64209664
428,26,64219904
429,26,64207616
430,26,64191744
431,26,64194048
432,26,64195072
433,26,64197888
434,26,64198656
435,26,64201728
436,26,64201728
437,26,64198144
438,26,64209664
439,26,64209152
440,26,64212736
441,26,64200960
442,26,64203008
443,26,64209152
444,26,64205568
445,26,64204800
446,26,64211968
447,26,64192512
448,26,64190976
449,26,64198400
450,26,64215296
451,26,64217344
452,26,64216576
453,26,64226304
454,26,64217600
455,26,64230656
456,26,64227840
457,26,64236800
458,26,64239616
459,26,64240896
460,26,64239616
461,26,64237824
462,26,64236288
463,26,64253440
464,26,64271872
465,26,64281600
466,26,64284672
467,26,64277760
468,26,64273920
469,26,64272640
470,26,64282880
471,26,64281600
472,26,64274432
473,26,64277504
474,26,64281600
475,26,64274688
476,26,64268544
477,26,64255488
478,26,64260352
479,26,64276224
480,26,64268544
481,26,64251392
482,26,64252672
483,26,64259840
484,26,64260096
485,26,64252672
486,26,64236032
487,26,64233984
488,26,64236800
489,26,64238592
490,26,64230144
491,26,64227584
492,26,64227584
493,26,64227072
494,26,64219392
495,26,64219392
496,26,64211968
497,26,64209152
498,26,64204288
499,26,64189184
500,26,64186112
501,26,64179712
502,26,64172288
503,26,64170496
504,26,64155392
505,26,64158208
506,26,64164352
507,26,64150784
508,26,64158464
509,26,64154624
510,26,64161024
511,26,64166400
512,26,64168704
513,26,64170752
514,26,64173824
515,26,64173824
516,26,64158976
517,26,64158720
518,26,64162304
519,26,64167424
520,26,64165632
521,26,64172032
522,26,64169472
523,26,64175872
524,26,64188416
525,26,64182272
526,26,64184064
527,26,64184832
528,26,64191744
529,26,64187392
530,26,64188160
531,26,64181760
532,26,64178176
533,26,64180992
534,26,64175872
535,26,64172800
536,26,64159488
537,26,64163072
538,26,64157440
539,26,64150272
540,26,64145408
541,26,64147968
542,26,64156672
543,26,64170496
544,26,64177920
545,26,64179200
546,26,64182528
547,26,64180224
548,26,64167680
549,26,64185344
550,26,64176896
551,26,64166912
552,26,64172800
553,26,64172288
554,26,64162560
555,26,64154112
556,26,64138752
557,26,64151808
558,26,64171776
559,26,64176640
560,26,64171008
561,26,64167936
562,26,64181504
563,26,64185856
564,26,64184320
565,26,64176128
566,26,64178944
567,26,64164352
