n,msb,noise
267,70,623091405943791386874
268,70,622480614279053705171
269,70,627812227149318906935
270,70,625556879643033391696
271,70,634478883121180015351
272,70,630565820721132863343
273,70,639358051429012279459
274,70,626348753941529963641
275,70,629356730887595970035
276,70,621961635080577412725
277,70,628699649692452657047
278,70,620124773905854304101
279,70,624263609737105096943
280,70,618102116126293175024
281,70,619541550143581067100
282,70,628318337560831179217
283,70,629329550600578082126
284,70,634789565284903543369
285,70,642666643868279569492
286,70,647774307313091059355
287,70,641440754187274792289
288,70,642130255350497656681
289,70,643459705940240903596
290,70,637677682681325272637
291,70,638613208701783548624
292,70,626023109550881439769
293,70,630765329384317234393
294,70,631302764706623217030
295,70,618251043089229068286
296,70,617122690764634152404
297,70,624276681609344564659
298,70,624539373681487034793
299,70,631264316070924606696
300,70,617577817583992684629
301,70,616699614988899400548
302,70,620133601331333815042
303,70,599432417307363469868
304,70,603901751598965208507
305,70,606860811927944802018
306,70,601267044767622630298
307,70,596660859707728525283
308,70,599774181516689937414
309,70,612075127098070091129
310,70,609652712162165821499
311,70,613299028571031593600
312,70,608456060449132857555
313,70,601680662330249834398
314,70,612034738767781286387
315,70,609396844002017749109
316,70,605467051968174077067
317,70,599832622328995800858
318,70,603310529589721868920
319,70,606613501224052255887
320,70,619588813639578378209
321,70,625066011168730637190
322,70,630495162880011691203
323,70,630815754950738943469
324,70,623429461469011183883
325,70,624666887244162242002
326,70,638284192203118566615
327,70,618264087542129475003
328,70,627720311129894320410
329,70,625181421036662339099
330,70,641556818472417529390
331,70,646064091860778869328
332,70,626125276436010936634
333,70,623219253848489803414
334,70,648932330984058403785
335,70,648744701852770658550
336,70,659904473462881750487
337,70,654715573005911241399
338,70,663979134971444551981
339,70,692890635828320348936
340,70,709070000277025515001
341,70,709015735862519734235
342,70,718299638835289086269
343,70,727314886755674504904
344,70,731183899699135702040
345,70,730573730354866123620
346,70,704994672234822630397
347,70,721601707379060353202
348,70,720636114126075886487
349,70,718695926238776374084
350,70,706504472476190386725
351,70,698310191125337896123
352,70,707442051279345843000
353,70,707783731429687553944
354,70,703509310164836886520
355,70,696399327688842166214
356,70,705750956582002000049
357,70,710829303322172003279
358,70,718281299629196990416
359,70,718015063825641680580
360,70,718134927667368248429
361,70,720288123102200443810
362,70,713923489606408380803
363,70,708380219410672475292
364,70,699510525988981832244
365,70,681827825724384768512
366,70,678788460442946731948
367,70,680714001859763907166
368,70,685035532965380825291
369,70,672116410703396907869
370,70,662619926557694319068
371,70,660851355953159358312
372,70,662943087927520985712
373,70,666638780271137166718
374,70,679098740702714906118
375,70,678514520658813940626
376,70,673576323792222764752
377,70,685349440121017795699
378,70,693692244248561632509
379,70,690926887425627135943
380,70,705065905309980403689
381,70,694476983079784155275
382,70,704323148248869555530
383,70,702714717233264811933
384,70,701193682602052412150
385,70,703417043778412007146
386,70,690484372556408579831
387,70,694989583379415606193
388,70,704994359409678471399
389,70,706536626357416479600
390,70,706171185636638054478
391,70,699890790774997641660
392,70,703480831151519061177
393,70,691481499636831085443
394,70,705822346177380897393
395,70,706882186301870796057
396,70,716605253416134127348
397,70,718975114422701811540
398,70,717724495774838795687
399,70,710258605795456653364
400,70,712352660097284018885
401,70,702563361828903771821
402,70,705716624119438515724
403,70,720351694665270742307
404,70,709446576256827707493
405,70,723158667156800635242
406,70,718260483454901356864
407,70,736127245944395199470
408,70,718450453251557239575
409,70,720434465628414172778
410,70,723152352217863398553
411,70,713936612508144806632
412,70,713343999174415554375
413,70,701138055617354062788
414,70,690874535632647976154
415,70,691380128759820483480
416,70,695231042268001223544
417,70,696344020981387980969
418,70,710250320198753761169
419,70,706589978547042903889
420,70,722206700270721413723
421,70,708686965745390003633
422,70,699446775289145130059
423,70,682975457186330133378
424,70,678851788119664967579
425,70,675069326936203270805
426,70,675691814968532588947
427,70,684323860043999681147
428,70,684729683963809484551
429,70,688294028580773316391
430,70,688288720727439522320
431,70,686453413286681622267
432,70,692161596995348690721
433,70,702768356767683453549
434,70,701685434420179906881
435,70,691913679661925788379
436,70,698388990153022036041
437,70,700532248031038264719
438,70,709365603622579465871
439,70,721627811664297292803
440,70,710932817614910634856
441,70,707907904704202422384
442,70,707530772636038979208
443,70,714950015356932388045
444,70,710391116548009173767
445,70,704147601955465918801
446,70,707857274031676982642
447,70,712385229338914544553
448,70,716845997160234667045
449,70,722213186532889608110
450,70,723696798935510818112
451,70,718403051653081129723
452,70,724690823387591519077
453,70,724964628692642322404
454,70,721202843147749620526
455,70,735362106024094997261
456,70,739574563525216503682
457,70,748941041350480229108
458,70,748838883949058415162
459,70,748461798861734439383
460,70,754258140964467612134
461,70,759677334608890322449
462,70,763619697402909054952
463,70,779665466403146395600
464,70,774878128711774840218
465,70,791846315416835269326
466,70,779120696874887866610
467,70,764022426423974414061
468,70,744255805212244460291
469,70,739609736783578625119
470,70,742975294981243089004
471,70,727008143333254333824
472,70,720597547070547698380
473,70,730634892715791615484
474,70,728191287314941280596
475,70,726615525847653775807
476,70,727937261066356097737
477,70,728853949211554919650
478,70,739675645831390647213
479,70,723959342098715840594
480,70,724724850392941877034
481,70,723518126294876943495
482,70,726862014467328754170
483,70,747032178371427790314
484,70,744733513893166106773
485,70,748606289822958130963
486,70,745215802352187258804
487,70,735682733886595440535
488,70,745758780235009926725
489,70,741222391364358391485
490,70,746344638164836954087
491,70,739579150998315600839
492,70,743913585365738646357
493,70,752893957181955567593
494,70,743509886583846986937
495,70,746506752814263659444
496,70,745590342891146501354
497,70,759850688201339372227
498,70,762690329298681474128
499,70,767615278064424294643
500,70,758477775754943917361
501,70,756009822558852190710
502,70,753477261604446980669
503,70,761167798395601096528
504,70,753578639418941074966
505,70,764746781572919981039
506,70,762601854059178461402
507,70,762046689708266991653
508,70,769195249754452265545
509,70,758409405983430470081
510,70,769256257279327376875
511,70,769959572544830039953
512,70,774280518623751032235
513,70,769815060743299172910
514,70,770464017407317429752
515,70,778034725543038406631
516,70,771011569039688042981
517,70,768490286197987864183
518,70,766317138402664542731
519,70,768515249562907808055
520,70,769710444940396952158
521,70,775568779852745945327
522,70,796094911450728137856
523,70,793344749047527009032
524,70,794698888985704924669
525,70,811144456755162417558
526,70,802174069605981519879
527,70,789821576735839421455
528,70,797236960294881635556
529,70,801921559984144436408
530,70,816358454686927450349
531,70,818508080955577289671
532,70,815506210530332615912
533,70,817781108444204907907
534,70,818761282021811289060
535,70,820532186916164138688
536,70,815100442179244840898
537,70,796846708204846894159
538,70,789741158291813015938
539,70,782459324121428304632
540,70,791416558208007823084
541,70,800865092627717454053
542,70,809429275083589970711
543,70,803177162531738248879
544,70,810299615156007839677
545,70,802271900696352632342
546,70,812991128436555785044
547,70,819867127618253179616
548,70,823801205348049673706
549,70,809348380630170216105
550,70,804433401646111587961
551,70,808496676569889400928
552,70,805405099603570442527
553,70,813799313160370544306
554,70,835196475802736586001
555,70,835895628002671905952
556,70,826579039534956404352
557,70,814601828911222431281
558,70,816827155252713273456
559,70,804732112557260569650
560,70,804244908435898183703
561,70,804887530957712624805
562,70,810585214610341547038
563,70,819265787024599362779
564,70,830084956780470823116
565,70,839890119033084471771
566,70,840250015077968026280
567,70,844142015245677481272
568,70,846578001219496823302
569,70,857939310979582533055
570,70,851414638842552238684
571,70,847842083086542875673
572,70,847455486399037933644
573,70,841399276330840221479
574,70,849158958841865698353
575,70,847128542756580972301
576,70,850007437224073788540
577,70,858420125112818602249
578,70,872868637997200974309
579,70,875657726662686319759
580,70,878894738712442745744
581,70,875632459871892094545
582,70,880005673120533657866
583,70,881703975893921731607
584,70,877163831443891656039
585,70,875971477052262262121
