n,msb,noise
355,40,737799273216
356,40,744596687104
357,40,740528892928
358,40,736115329792
359,40,745282374656
360,40,746939911424
361,40,749021470208
362,40,762558937856
363,40,751710653440
364,40,761653287936
365,40,780982474752
366,40,780080730880
367,40,778250246912
368,40,777620889088
369,40,779479575040
370,40,791858408448
371,40,807888014592
372,40,807468868608
373,40,812027069184
374,40,805648290048
375,40,773708357376
376,40,782083549184
377,40,786302161664
378,40,780655480320
379,40,764728360960
380,40,776184332032
381,40,760103604480
382,40,755657490432
383,40,764673971200
384,40,750637928192
385,40,750811385600
386,40,739517894400
387,40,730652509440
388,40,730844748800
389,40,718046457344
390,40,708607640064
391,40,713083506688
392,40,698557249792
393,40,685670322944
394,40,688910155520
395,40,689861916672
396,40,692466720000
397,40,688641265408
398,40,688376091392
399,40,681038079232
400,40,683035392768
401,40,677157489152
402,40,682657698304
403,40,680807574528
404,40,678547073024
405,40,682922989568
406,40,692066370560
407,40,694316803328
408,40,689595710208
409,40,714332792832
410,40,721228060160
411,40,705650208768
412,40,719706220032
413,40,713407282176
414,40,703928026624
415,40,722379688448
416,40,725990812928
417,40,712381921536
418,40,716354604032
419,40,725383034112
420,40,741930138624
421,40,740596699904
422,40,738320350464
423,40,742911457536
424,40,736600197120
425,40,758132529408
426,40,764502107136
427,40,758045945600
428,40,742427047168
429,40,720555332608
430,40,719390179328
431,40,718983408384
432,40,724340297984
433,40,740908006144
434,40,742347868416
435,40,745336318720
436,40,744509535744
437,40,748016677632
438,40,759817335040
439,40,763654662656
440,40,761850408448
441,40,740528179456
442,40,747057976576
443,40,769597743616
444,40,779972568576
445,40,753757019904
446,40,758297376000
447,40,782292768512
448,40,783498965248
449,40,778972135680
450,40,790266215936
451,40,794540669440
452,40,810501174272
453,40,808864872192
454,40,812344907264
455,40,819828156672
456,40,825204278528
457,40,835113905408
458,40,833301124352
459,40,831047676928
460,40,834116904704
461,40,835680150016
462,40,828220194560
463,40,827697661440
464,40,835878038528
465,40,842154796032
466,40,832699803904
467,40,842380207360
468,40,862671949056
469,40,870468865280
470,40,886574626048
471,40,888410712064
472,40,872682284288
473,40,865411895808
474,40,860023858944
475,40,851663803904
476,40,842042238208
477,40,850175495168
478,40,845895955968
479,40,842251168512
480,40,861181521920
481,40,865979029760
482,40,863802385408
483,40,858497795072
484,40,863086486784
485,40,869455082752
486,40,867268456192
487,40,861436324608
488,40,856689498624
489,40,861681201152
490,40,871290459648
491,40,888659932160
492,40,875289829632
493,40,866672964864
494,40,861155583744
495,40,856226529792
496,40,862151895040
497,40,878401311744
498,40,884975618048
499,40,861454825472
500,40,872472496640
501,40,877339101696
502,40,873792193024
503,40,865698933504
504,40,882719770880
505,40,892603568384
506,40,896402843392
507,40,902637022464
508,40,907621138432
509,40,906435797504
510,40,918506397696
511,40,912129579264
512,40,929821782272
513,40,923284350720
514,40,931282046464
515,40,936632182784
516,40,935710360064
517,40,948587200768
518,40,949180034048
519,40,952609695232
520,40,960947525632
521,40,964018330112
522,40,943660199936
523,40,925871719936
524,40,932947246592
525,40,922773669632
526,40,914003532800
527,40,919136052992
528,40,903709224704
529,40,900841184000
530,40,914948807168
531,40,915440558592
532,40,901219713280
